rule_id,run,generation_line,generation,relative_path,rule_index,categories,rule_text,classification_reason
00335,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,2,Communication|Spatial Coordination & Architecture|Self Preservation,"Health <10: Immediately retreat >10 blocks to cover/teammate, eat 3+ bread while moving, message ""Low health Y, retreating + eating"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00336,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,3,Communication|Spatial Coordination & Architecture|Self Preservation,"Threat detected: Prioritize bow + kite >6 blocks if arrows>10 (circle to maintain distance), sword only <4 blocks. Message ""Attacking ID X with [bow/sword], my health Y"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00337,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,4,Communication|Altruism|Self Preservation,"Teammate low health/dead: Assist their closest hostile, message ""Assisting ID X"".","explicit speaking, messaging, alerting, or communication/logging control; explicitly protects, covers, acknowledges, or aids a teammate/ally; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00338,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,5,Communication|Mutualism|Self Preservation,"Communicate only changes: threats (ID/dist), low health/clears, role proposals/switches.","explicit speaking, messaging, alerting, or communication/logging control; explicit role, coverage, cooperation, or tactical task-splitting language; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00339,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,6,,"After clear: Scan 30 blocks, prioritize high ground/hills for next position.",
00340,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,7,Mutualism|Cultural Scientific Method - Testing & Meta-Gaming,"Test: Early roles - one builds 3-high plank tower/platform for elevation, other patrols 15 blocks out scanning.","explicit role, coverage, cooperation, or tactical task-splitting language; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation"
00341,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,8,Cultural Scientific Method - Testing & Meta-Gaming,"Test multiple threats: Spread 20 blocks apart, front bait/kites calls ""Bow my closest ID X"", back bows/snipes.","explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation"
00342,9 generationLine7,direct,6,9 generationLine7\6\knowledgebase.txt,9,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,Test defensive build: Place 2-high plank walls around gear pickup forming chokepoint when no immediate threats.,"explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00343,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,1,Communication|Mutualism|Self Preservation,"Gear pickup: Equip leather tunic first, then sword/bow. Message ""Gear ready: sword/bow/arrows/tunic/bread/planks. Propose roles: tank/sword or sniper/bow?"".","explicit speaking, messaging, alerting, or communication/logging control; explicit role, coverage, cooperation, or tactical task-splitting language; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00344,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,2,Communication|Spatial Coordination & Architecture|Self Preservation,"Health <10 or drop >10: Retreat >10 blocks to teammate/cover while eating 4+ bread, message ""Low health Y, retreating + eating"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00345,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,3,Communication|Spatial Coordination & Architecture|Self Preservation,"Single threat: Prioritize bow + kite >6 blocks (arrows>10, circle), sword only <4 blocks. Message ""Attacking ID X with [bow/sword], health Y"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00346,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,4,Communication|Spatial Coordination & Architecture,"Multiple threats: Spread 20 blocks with teammate (front bait/kite calls ""Bow my closest ID X"", back snipes), message all IDs/dists first.","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration"
00347,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,5,Communication|Self Preservation,"Teammate low health/dead: Attack their closest hostile, message ""Assisting vs ID X"".","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00348,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,6,Communication|Mutualism|Self Preservation,"Communicate only changes: threats ID/dist, low health/clears, roles/switches.","explicit speaking, messaging, alerting, or communication/logging control; explicit role, coverage, cooperation, or tactical task-splitting language; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00349,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,7,Spatial Coordination & Architecture,"Area clear: Scan 30 blocks, move to high ground/hills for position.","explicit positioning, distance, retreat movement, pathing, or environment alteration"
00350,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,8,Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Safe early game: Test plank tower - one builds 3-high platform for elevation, other patrols 15 blocks scanning.","explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00351,9 generationLine7,direct,7,9 generationLine7\7\knowledgebase.txt,9,Spatial Coordination & Architecture,No immediate threats: Build 2-high plank walls at gear spot for chokepoint.,"explicit positioning, distance, retreat movement, pathing, or environment alteration"
00352,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,1,Communication|Mutualism|Self Preservation,"Gear pickup: Equip leather tunic first, then sword/bow. Message ""Gear ready: sword/bow/arrows/tunic/bread/planks. Propose roles: tank/sword or sniper/bow?"".","explicit speaking, messaging, alerting, or communication/logging control; explicit role, coverage, cooperation, or tactical task-splitting language; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00353,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,2,Communication,"Spot any threats: Message all IDs/dists first, before other actions.","explicit speaking, messaging, alerting, or communication/logging control"
00354,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,3,Communication|Spatial Coordination & Architecture|Self Preservation,"Health <10 or drop >10: Retreat >10 blocks to teammate/cover, eat 4+ bread, message ""Low health Y, retreating + eating"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00355,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,4,Communication|Spatial Coordination & Architecture|Self Preservation,"Single threat: Bow kite >6 blocks if arrows>10 (circle strafing), sword only <4 blocks. Message ""Attacking ID X with [bow/sword], health Y"".","explicit speaking, messaging, alerting, or communication/logging control; explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00356,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,5,Spatial Coordination & Architecture|Cultural Scientific Method - Testing & Meta-Gaming|Self Preservation,"Multiple threats: Spread 15-20 blocks with teammate (baiter calls ""Snipe my closest ID X"", sniper assists). Test: If mobs <5 blocks, drop 10+ planks to block paths, retreat while shooting.","explicit positioning, distance, retreat movement, pathing, or environment alteration; explicit testing, custom action/meta-tooling, failure recovery, or mechanics/pathing exploitation; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
00357,9 generationLine7,direct,8,9 generationLine7\8\knowledgebase.txt,6,Communication|Self Preservation,"Teammate low health/dead: Attack their closest hostile, message ""Assisting vs ID X"".","explicit speaking, messaging, alerting, or communication/logging control; explicit individual health, escape, healing, safety, defensive gear, or risk-avoidance language"
